# column style format: id;time;x;y;z;vx;vy;vz;mass;totalEnergy;totalSpecificAngularMomentum;rungeLenzVector;semiMajorAxis
# this file will be overwritten without any precaution
# used integrator was velocity_verlet
0;0;0.4975;0.050000000000000003;0;-0.049874067216649533;0.49750009374707038;0;0.5;-0.12499999212905518;0.49999999999999998;0.87500156303151805;0.2666697788751904
1;0;-0.4975;-0.050000000000000003;0;0.049874067216649533;-0.49750009374707038;0;0.5;-0.12499999212905518;0.49999999999999998;0.87500156303151805;0.2666697788751904
0;0.1;0.4900251865566701;0.099500018749414082;0;-0.099245728262666102;0.49002593083916035;0;0.5;-0.12499996860061492;0.50000000000000001;0.87500623605199072;0.26667908396150378
1;0.1;-0.4900251865566701;-0.099500018749414082;0;0.099245728262666102;-0.49002593083916035;0;0.5;-0.12499996860061492;0.50000000000000001;0.87500623605199072;0.26667908396150378
0;0.2;0.47765085434746679;0.14800518616783206;0;-0.14761786059631177;0.47765389506615835;0;0.5;-0.12499992966677671;0.49999999999999999;0.87501397101915034;0.26669448764243489
1;0.2;-0.47765085434746679;-0.14800518616783206;0;0.14761786059631177;-0.47765389506615835;0;0.5;-0.12499992966677671;0.49999999999999999;0.87501397101915034;0.26669448764243489
0;0.3;0.46050161443740772;0.19503079776264576;0;-0.19450384433635601;0.46051035093602999;0;0.5;-0.12499987574410727;0.49999999999999997;0.8750246884598584;0.26671583389054379
1;0.3;-0.46050161443740772;-0.19503079776264576;0;0.19450384433635601;-0.46051035093602999;0;0.5;-0.12499987574410727;0.49999999999999997;0.8750246884598584;0.26671583389054379
0;0.4;0.43875008548019556;0.24010725635503807;0;-0.23943265325602026;0.43877024510250356;0;0.5;-0.12499980740832271;0.49999999999999999;0.87503827835697908;0.26674290658641202
1;0.4;-0.43875008548019556;-0.24010725635503807;0;0.23943265325602026;-0.43877024510250356;0;0.5;-0.12499980740832271;0.49999999999999999;0.87503827835697908;0.26674290658641202
0;0.5;0.41261508378620365;0.28278484678314647;0;-0.2819537565776285;0.41265517630588344;0;0.5;-0.12499972538698673;0.49999999999999998;0.87505460137304712;0.26677543180316031
1;0.5;-0.41261508378620365;-0.28278484678314647;0;0.2819537565776285;-0.41265517630588344;0;0.5;-0.12499972538698673;0.49999999999999998;0.87505460137304712;0.26677543180316031
0;0.6;0.38235933416466983;0.32263829161621477;0;-0.32164177373846564;0.38243096099136287;0;0.5;-0.12499963055036571;0.49999999999999995;0.87507349039328277;0.26681308069513564
1;0.6;-0.38235933416466983;-0.32263829161621477;0;0.32164177373846564;-0.38243096099136287;0;0.5;-0.12499963055036571;0.49999999999999995;0.87507349039328277;0.26681308069513564
0;0.7;0.34828672903851049;0.35927103898141904;0;-0.35810082858494724;0.34840472845223364;0;0.5;-0.12499952390061328;0.49999999999999992;0.87509475236622541;0.26685547295556746
1;0.7;-0.34828672903851049;-0.35927103898141904;0;0.35810082858494724;-0.34840472845223364;0;0.5;-0.12499952390061328;0.49999999999999992;0.87509475236622541;0.26685547295556746
0;0.8;0.31073916844768035;0.39231923730666146;0;-0.39096855456835028;0.31092158527522168;0;0.5;-0.12499940655948227;0.49999999999999991;0.87511817041646691;0.26690218080147288
1;0.8;-0.31073916844768035;-0.39231923730666146;0;0.39096855456835028;-0.31092158527522168;0;0.5;-0.12499940655948227;0.49999999999999991;0.87511817041646691;0.26690218080147288
0;0.9;0.27009301812484043;0.42145535603646334;0;-0.41991970831548581;0.27036089393253798;0;0.5;-0.12499927975478304;0.4999999999999999;0.87514350620073758;0.26695273343828866
1;0.9;-0.27009301812484043;-0.42145535603646334;0;0.41991970831548581;-0.27036089393253798;0;0.5;-0.12499927975478304;0.4999999999999999;0.87514350620073758;0.26695273343828866
0;1;0.22675522678458321;0.44639141609316901;0;-0.4446693552717772;0.22713221449101559;0;0.5;-0.12499914480582079;0.49999999999999986;0.87517050247598161;0.26700662195170388
1;1;-0.22675522678458321;-0.44639141609316901;0;0.4446693552717772;-0.22713221449101559;0;0.5;-0.12499914480582079;0.49999999999999986;0.87517050247598161;0.26700662195170388
0;1.1;0.181159147070485;0.46688179893466641;0;-0.4649755977942851;0.18167096154563536;0;0.5;-0.12499900310805248;0.49999999999999984;0.87519888584608596;0.26706330457001671
1;1.1;-0.181159147070485;-0.46688179893466641;0;0.4649755977942851;-0.18167096154563536;0;0.5;-0.12499900310805248;0.49999999999999984;0.87519888584608596;0.26706330457001671
0;1.2;0.13376010722572618;0.48272560840229606;0;-0.48064182293902341;0.13443383061756919;0;0.5;-0.12499885611720445;0.4999999999999998;0.8752283696526048;0.26712221223707471
1;1.2;-0.13376010722572618;-0.48272560840229606;0;0.48064182293902341;-0.13443383061756919;0;0.5;-0.12499885611720445;0.4999999999999998;0.8752283696526048;0.26712221223707471
0;1.3;0.085030782482680312;0.49376856505818023;0;-0.49151845407618827;0.085894049401145117;0;0.5;-0.12499870533308715;0.49999999999999982;0.87525865697413991;0.26718275443349321
1;1.3;-0.085030782482680312;-0.49376856505818023;0;0.49151845407618827;-0.085894049401145117;0;0.5;-0.12499870533308715;0.49999999999999982;0.87525865697413991;0.26718275443349321
0;1.4;0.03545641641048853;0.49990441828252508;0;-0.49750419722519629;0.036536509443755548;0;0.5;-0.12499855228333269;0.49999999999999984;0.87528944369896632;0.26724432518236907
1;1.4;-0.03545641641048853;-0.49990441828252508;0;0.49750419722519629;-0.036536509443755548;0;0.5;-0.12499855228333269;0.49999999999999984;0.87528944369896632;0.26724432518236907
