# column style format: id;time;x;y;z;vx;vy;vz;mass;totalEnergy;totalSpecificAngularMomentum;rungeLenzVector;semiMajorAxis
# this file will be overwritten without any precaution
# used integrator was hermite
0;0.5;0.43877727158090413;0.23971719703919037;0;-0.2399043884036294;0.4387124812652981;0;0.5;-0.12499370745239969;0.50001254616719061;0.87499118514838593;0.26666249842666098
1;0.5;-0.43877727158090413;-0.23971719703919037;0;0.2399043884036294;-0.4387124812652981;0;0.5;-0.12499370745239969;0.50001254616719061;0.87499118514838593;0.26666249842666098
0;1;0.27002123852800319;0.42068854563178931;0;-0.4210829536978139;0.26985847161185361;0;0.5;-0.1249876329118256;0.50002458822675622;0.87496027865796441;0.26661382261557075
1;1;-0.27002123852800319;-0.42068854563178931;0;0.4210829536978139;-0.26985847161185361;0;0.5;-0.1249876329118256;0.50002458822675622;0.87496027865796441;0.26661382261557075
0;1.5;0.035054774985676419;0.49850075753603057;0;-0.49910219234850983;0.03466917084461231;0;0.5;-0.12498171179544377;0.5000362819130473;0.87491476180512413;0.2665357416502637
1;1.5;-0.035054774985676419;-0.49850075753603057;0;0.49910219234850983;-0.03466917084461231;0;0.5;-0.12498171179544377;0.5000362819130473;0.87491476180512413;0.2665357416502637
0;2;-0.2085105671146863;0.45396285564864247;0;-0.45463871444300863;-0.2092692208976189;0;0.5;-0.12497584304628945;0.50004786605197398;0.87486563721988497;0.26645043246757048
1;2;0.2085105671146863;-0.45396285564864247;0;0.45463871444300863;0.2092692208976189;0;0.5;-0.12497584304628945;0.50004786605197398;0.87486563721988497;0.26645043246757048
0;2.5;-0.4008451633106207;0.29789712089841219;0;-0.29838825249175621;-0.40200261092103318;0;0.5;-0.12496991238056236;0.5000596071062802;0.87482479484991647;0.26638180599202396
1;2.5;0.4008451633106207;-0.29789712089841219;0;0.29838825249175621;0.40200261092103318;0;0.5;-0.12496991238056236;0.5000596071062802;0.87482479484991647;0.26638180599202396
0;3;-0.49462047977927542;0.06858583294840874;0;-0.068654152313813888;-0.49599071422584928;0;0.5;-0.12496382005976311;0.50007173451652982;0.87480212887649539;0.26634971834646679
1;3;0.49462047977927542;-0.06858583294840874;0;0.068654152313813888;0.49599071422584928;0;0.5;-0.12496382005976311;0.50007173451652982;0.87480212887649539;0.26634971834646679
0;3.5;-0.46673411383979607;-0.17760024052662965;0;0.1779979998008949;-0.46799601160777149;0;0.5;-0.1249575063580073;0.5000843826724201;0.87480311123232117;0.26636514236075682
1;3.5;0.46673411383979607;0.17760024052662965;0;-0.1779979998008949;0.46799601160777149;0;0.5;-0.1249575063580073;0.5000843826724201;0.87480311123232117;0.26636514236075682
0;4;-0.32406028941313392;-0.38011940499284674;0;0.380785348078304;-0.32495458874678024;0;0.5;-0.12495096726295281;0.50009755603385294;0.87482744600008951;0.26642750438554493
1;4;0.32406028941313392;0.38011940499284674;0;-0.380785348078304;0.32495458874678024;0;0.5;-0.12495096726295281;0.50009755603385294;0.87482744600008951;0.26642750438554493
0;4.5;-0.10173504643736195;-0.48923337125191885;0;0.48985960202437712;-0.1022253389876052;0;0.5;-0.1249442553333177;0.50011112829497678;0.87486916059658997;0.26652485890159862
1;4.5;0.10173504643736195;0.48923337125191885;0;-0.48985960202437712;0.1022253389876052;0;0.5;-0.1249442553333177;0.50011112829497678;0.87486916059658997;0.26652485890159862
0;5;0.14558311295362725;-0.47825494873950342;0;0.47862930872994969;0.14531632127513713;0;0.5;-0.12493746548489375;0.50012487585213984;0.87491810446067598;0.266636846955336
1;5;-0.14558311295362725;0.47825494873950342;0;-0.47862930872994969;-0.14531632127513713;0;0.5;-0.12493746548489375;0.50012487585213984;0.87491810446067598;0.266636846955336
0;5.5;0.35722881672306944;-0.35002064916626308;0;0.35014095114965271;0.3569496594920486;0;0.5;-0.12493071042667869;0.50013853502228265;0.87496245180983463;0.26673967634545066
1;5.5;-0.35722881672306944;0.35002064916626308;0;-0.35014095114965271;-0.3569496594920486;0;0.5;-0.12493071042667869;0.50013853502228265;0.87496245180983463;0.26673967634545066
0;6;0.48141122348112536;-0.13606366604970885;0;0.13607752159931732;0.48100400546416788;0;0.5;-0.12492409308748375;0.50015186645117705;0.87499156395015167;0.26681187597071794
1;6;-0.48141122348112536;0.13606366604970885;0;-0.13607752159931732;-0.48100400546416788;0;0.5;-0.12492409308748375;0.50015186645117705;0.87499156395015167;0.26681187597071794
0;6.5;0.48781054431811577;0.11119582646387005;0;-0.1111562390638509;0.48732494243530594;0;0.5;-0.1249176829573169;0.50016471059696288;0.87499851584307309;0.26683942987496233
1;6.5;-0.48781054431811577;-0.11119582646387005;0;0.1111562390638509;-0.48732494243530594;0;0.5;-0.1249176829573169;0.50016471059696288;0.87499851584307309;0.26683942987496233
0;7;0.37489363004658138;0.33126386639240629;0;-0.33119825099537054;0.37443820604968459;0;0.5;-0.12491150099695709;0.50017702292245027;0.87498171145277296;0.266819089580685
1;7;-0.37489363004658138;-0.33126386639240629;0;0.33119825099537054;-0.37443820604968459;0;0.5;-0.12491150099695709;0.50017702292245027;0.87498171145277296;0.266819089580685
0;7.5;0.17025795237736208;0.47028817181264726;0;-0.47029704618407941;0.1698558162522357;0;0.5;-0.12490551534576449;0.5001888830665799;0.87494524063049374;0.26675911361801987
1;7.5;-0.17025795237736208;-0.47028817181264726;0;0.47029704618407941;-0.1698558162522357;0;0.5;-0.12490551534576449;0.5001888830665799;0.87494524063049374;0.26675911361801987
0;8;-0.076057625059432935;0.49417393428356338;0;-0.49432203365652289;-0.076510070751849443;0;0.5;-0.12489964831138878;0.50020047689922159;0.8748979062983453;0.26667727543176291
1;8;0.076057625059432935;-0.49417393428356338;0;0.49432203365652289;0.076510070751849443;0;0.5;-0.12489964831138878;0.50020047689922159;0.8748979062983453;0.26667727543176291
0;8.5;-0.3037300390761774;0.39695970755283361;0;-0.39717362044202009;-0.30436272700949896;0;0.5;-0.12489379370155251;0.50021205437258293;0.8748511335487134;0.26659659940726605
1;8.5;0.3037300390761774;-0.39695970755283361;0;0.39717362044202009;0.30436272700949896;0;0.5;-0.12489379370155251;0.50021205437258293;0.8748511335487134;0.26659659940726605
0;9;-0.45689864869213048;0.20237804367127793;0;-0.20248418054196979;-0.45772423187817729;0;0.5;-0.12488784168073825;0.50022387070249657;0.87481622754317368;0.26653981662789261
1;9;0.45689864869213048;-0.20237804367127793;0;0.20248418054196979;0.45772423187817729;0;0.5;-0.12488784168073825;0.50022387070249657;0.87481622754317368;0.26653981662789261
0;9.5;-0.49792134414348305;-0.041878483937542267;0;0.042003774006064198;-0.49879164722185604;0;0.5;-0.12488170590197616;0.50023612361455537;0.87480162559375223;0.2665238621141891
1;9.5;0.49792134414348305;0.041878483937542267;0;-0.042003774006064198;0.49879164722185604;0;0.5;-0.12488170590197616;0.50023612361455537;0.87480162559375223;0.2665238621141891
0;10;-0.41670442336499186;-0.27586068469776909;0;0.27616778057130265;-0.41741965925362934;0;0.5;-0.12487534578389657;0.5002489029007156;0.87481082727140574;0.26655576260589591
1;10;0.41670442336499186;0.27586068469776909;0;-0.27616778057130265;0.41741965925362934;0;0.5;-0.12487534578389657;0.5002489029007156;0.87481082727140574;0.26655576260589591
0;10.5;-0.23321694940620752;-0.44215452771628733;0;0.44244512167553596;-0.23369643543675375;0;0.5;-0.12486877715235723;0.50026216714897265;0.87484154039996175;0.26663094509864494
1;10.5;0.23321694940620752;0.44215452771628733;0;-0.44244512167553596;0.23369643543675375;0;0.5;-0.12486877715235723;0.50026216714897265;0.87484154039996175;0.26663094509864494
0;11;0.0074704525082118726;-0.50004082704866681;0;0.50012868358027696;0.0071102700678916534;0;0.5;-0.12486206777518746;0.50027575500621085;0.87488626788823986;0.26673439038867066
1;11;-0.0074704525082118726;0.50004082704866681;0;-0.50012868358027696;-0.0071102700678916534;0;0.5;-0.12486206777518746;0.50027575500621085;0.87488626788823986;0.26673439038867066
0;11.5;0.24634802135251127;-0.43546329814073198;0;0.43533351843193591;0.24588362275293402;0;0.5;-0.12485531934779302;0.50028942735150512;0.8749341731475547;0.2668443275622346
1;11.5;-0.24634802135251127;0.43546329814073198;0;-0.43533351843193591;-0.24588362275293402;0;0.5;-0.12485531934779302;0.50028942735150512;0.8749341731475547;0.2668443275622346
0;12;0.42498610942673049;-0.26436320500444188;0;0.26419004276802782;0.42427113095084967;0;0.5;-0.12484864170884494;0.50030292744259381;0.87497373024372994;0.26693752880825159
1;12;-0.42498610942673049;0.26436320500444188;0;-0.26419004276802782;-0.42427113095084967;0;0.5;-0.12484864170884494;0.50030292744259381;0.87497373024372994;0.26693752880825159
0;12.5;0.49979336015528941;-0.028656562164250457;0;0.028663372049545496;0.49887943175426802;0;0.5;-0.12484212657649973;0.50031604242360368;0.87499549054631245;0.26699489527501799
1;12.5;-0.49979336015528941;0.028656562164250457;0;-0.028663372049545496;-0.49887943175426802;0;0.5;-0.12484212657649973;0.50031604242360368;0.87499549054631245;0.26699489527501799
0;13;0.45256433332247697;0.21405759242765418;0;-0.21377559758678488;0.45165741330371501;0;0.5;-0.1248358269108017;0.50032865176232087;0.87499430941746177;0.26700599879591127
1;13;-0.45256433332247697;-0.21405759242765418;0;0.21377559758678488;-0.45165741330371501;0;0.5;-0.1248358269108017;0.50032865176232087;0.87499430941746177;0.26700599879591127
0;13.5;0.29484224782805346;0.40451465543053911;0;-0.40405533914176978;0.29413719049245318;0;0.5;-0.12482974560478734;0.50034075340485174;0.87497053660620843;0.26697152984912216
1;13.5;-0.29484224782805346;-0.40451465543053911;0;0.40405533914176978;-0.29413719049245318;0;0.5;-0.12482974560478734;0.50034075340485174;0.87497053660620843;0.26697152984912216
0;14;0.065107500484307343;0.49617112328444607;0;-0.49573074568027026;0.064646175625666588;0;0.5;-0.12482383504374587;0.50035246368334492;0.87492991876636352;0.26690310279094139
1;14;-0.065107500484307343;-0.49617112328444607;0;0.49573074568027026;-0.064646175625666588;0;0.5;-0.12482383504374587;0.50035246368334492;0.87492991876636352;0.26690310279094139
0;14.5;-0.18053807597641539;0.46654368066511126;0;-0.4662554049401702;-0.18086756873959858;0;0.5;-0.12481800753913928;0.50036399123513618;0.87488223891438581;0.266820470450796
1;14.5;0.18053807597641539;-0.46654368066511126;0;0.4662554049401702;0.18086756873959858;0;0.5;-0.12481800753913928;0.50036399123513618;0.87488223891438581;0.266820470450796
0;15;-0.38200654593558547;0.32276659725218432;0;-0.32261826770586927;-0.38234264750085312;0;0.5;-0.1248121551590589;0.5003755892289714;0.87483898977892691;0.26674678958953575
1;15;0.38200654593558547;-0.32276659725218432;0;0.32261826770586927;0.38234264750085312;0;0.5;-0.1248121551590589;0.5003755892289714;0.87483898977892691;0.26674678958953575
0;15.5;-0.48992615151131186;0.099950287104458996;0;-0.099847796344591275;-0.49030640811798826;0;0.5;-0.12480617541788812;0.50038749500394014;0.87481060861605224;0.26670304491780969
1;15.5;0.48992615151131186;-0.099950287104458996;0;0.099847796344591275;0.49030640811798826;0;0.5;-0.12480617541788812;0.50038749500394014;0.87481060861605224;0.26670304491780969
0;16;-0.47780902829959365;-0.14735777222484187;0;0.14745408534571869;-0.47816474044435503;0;0.5;-0.12479999694900436;0.50039987104168299;0.87480393580216209;0.26670297132702944
1;16;0.47780902829959365;0.14735777222484187;0;-0.14745408534571869;0.47816474044435503;0;0.5;-0.12479999694900436;0.50039987104168299;0.87480393580216209;0.26670297132702944
0;16.5;-0.34861972089700466;-0.35856960730654841;0;0.35857721627606937;-0.34889446212355352;0;0.5;-0.12479359804110054;0.50041276327441852;0.87482053856693894;0.26674972692725134
1;16.5;0.34861972089700466;0.35856960730654841;0;-0.35857721627606937;0.34889446212355352;0;0.5;-0.12479359804110054;0.50041276327441852;0.87482053856693894;0.26674972692725134
0;17;-0.13404910080760923;-0.48198389655914781;0;0.48177453604136899;-0.13432000970486041;0;0.5;-0.12478701224003256;0.50042608933120101;0.87485633814046088;0.26683515165155945
1;17;0.13404910080760923;0.48198389655914781;0;-0.48177453604136899;0.13432000970486041;0;0.5;-0.12478701224003256;0.50042608933120101;0.87485633814046088;0.26683515165155945
0;17.5;0.11333329489195462;-0.48748913428115709;0;0.48704447790702199;0.11286126772265856;0;0.5;-0.12478031920487755;0.50043966045600838;0.87490263608170529;0.26694179241323779
1;17.5;-0.11333329489195462;0.48748913428115709;0;-0.48704447790702199;-0.11286126772265856;0;0.5;-0.12478031920487755;0.50043966045600838;0.87490263608170529;0.26694179241323779
0;18;0.33304255217830819;-0.37387533142375179;0;0.37337401599182879;0.33218362151869701;0;0.5;-0.12477362389305413;0.50045323015276444;0.87494826189233786;0.26704717101088514
1;18;-0.33304255217830819;0.37387533142375179;0;-0.37337401599182879;-0.33218362151869701;0;0.5;-0.12477362389305413;0.50045323015276444;0.87494826189233786;0.26704717101088514
0;18.5;0.47148716066407476;-0.169006368694883;0;0.16874791794817168;0.47024356804932449;0;0.5;-0.12476703049390078;0.50046655511472439;0.87498228311766297;0.26712922052801265
1;18.5;-0.47148716066407476;0.169006368694883;0;-0.16874791794817168;-0.47024356804932449;0;0.5;-0.12476703049390078;0.50046655511472439;0.87498228311766297;0.26712922052801265
0;19;0.4949797798760171;0.077082338496317807;0;-0.076868969611625135;0.4935847810717871;0;0.5;-0.12476061805197114;0.50047945244106346;0.87499660898294958;0.26717156314102776
1;19;-0.4949797798760171;-0.077082338496317807;0;0.076868969611625135;-0.4935847810717871;0;0.5;-0.12476061805197114;0.50047945244106346;0.87499660898294958;0.26717156314102776
0;19.5;0.39784488830744924;0.30439435427151018;0;-0.30370701953725754;0.39663502742051099;0;0.5;-0.12475442301484291;0.50049184056540739;0.874987883399057;0.26716738400576408
1;19.5;-0.39784488830744924;-0.30439435427151018;0;0.30370701953725754;-0.39663502742051099;0;0.5;-0.12475442301484291;0.50049184056540739;0.874987883399057;0.26716738400576408
0;20;0.20374865053363808;0.45752369506168961;0;-0.45658490238338717;0.20296314387583131;0;0.5;-0.12474843157547472;0.50050375664118681;0.87495825335328077;0.2671210159224477
1;20;-0.20374865053363808;-0.45752369506168961;0;0.45658490238338717;-0.20296314387583131;0;0.5;-0.12474843157547472;0.50050375664118681;0.87495825335328077;0.2671210159224477
0;20.5;-0.040028811784728204;0.49908748336233155;0;-0.49819293842683482;-0.040366276821196305;0;0.5;-0.12474258278242654;0.50051534793131979;0.87491485311365098;0.26704688403665808
1;20.5;0.040028811784728204;-0.49908748336233155;0;0.49819293842683482;0.040366276821196305;0;0.5;-0.12474258278242654;0.50051534793131979;0.87491485311365098;0.26704688403665808
