# column style format: id;time;x;y;z;vx;vy;vz;mass;totalEnergy;totalSpecificAngularMomentum;rungeLenzVector;semiMajorAxis
# this file will be overwritten without any precaution
# used integrator was euler_cromer
0;0;0.495;0.050000000000000003;0;-0.050000000000000003;0.5;0;0.5;-0.12499676490467124;0.5;0.8743766265719417;0.26543164940863327
1;0;-0.495;-0.050000000000000003;0;0.050000000000000003;-0.5;0;0.5;-0.12499676490467124;0.5;0.8743766265719417;0.26543164940863327
0;0.1;0.48497557221986415;0.099492482042410527;0;-0.10024427780135835;0.49492482042410524;0;0.5;-0.12498683624769373;0.5;0.87375676565015288;0.26421574283732972
1;0.1;-0.48497557221986415;-0.099492482042410527;0;0.10024427780135835;-0.49492482042410524;0;0.5;-0.12498683624769373;0.5;0.87375676565015288;0.26421574283732972
0;0.2;0.46995523276371987;0.14796005544780336;0;-0.1502033945614426;0.48467573405392828;0;0.5;-0.12496993369226159;0.49999999999999997;0.87314731261734812;0.26303189363398827
1;0.2;-0.46995523276371987;-0.14796005544780336;0;0.1502033945614426;-0.48467573405392828;0;0.5;-0.12496993369226159;0.49999999999999997;0.87314731261734812;0.26303189363398827
0;0.3;0.45002324367115903;0.1948812518753921;0;-0.19931989092560831;0.46921196427588735;0;0.5;-0.12494586651026233;0.49999999999999995;0.87255544707299879;0.26189309797279215
1;0.3;-0.45002324367115903;-0.1948812518753921;0;0.19931989092560831;-0.46921196427588735;0;0.5;-0.12494586651026233;0.49999999999999995;0.87255544707299879;0.26189309797279215
0;0.4;0.42532174900112385;0.23973702783673473;0;-0.24701494670035185;0.44855775961342637;0;0.5;-0.12491455446197562;0.49999999999999995;0.87198853186942891;0.26081223157136003
1;0.4;-0.42532174900112385;-0.23973702783673473;0;0.24701494670035185;-0.44855775961342637;0;0.5;-0.12491455446197562;0.49999999999999995;0.87198853186942891;0.26081223157136003
0;0.5;0.39605207061747505;0.28201789953163459;0;-0.29269678383648817;0.4228087169489983;0;0.5;-0.12487604764524097;0.49999999999999996;0.87145399006854383;0.25980186374914728
1;0.5;-0.39605207061747505;-0.28201789953163459;0;0.29269678383648817;-0.4228087169489983;0;0.5;-0.12487604764524097;0.49999999999999996;0.87145399006854383;0.25980186374914728
0;0.6;0.36247499462959626;0.32123159063359208;0;-0.33577075987878802;0.39213691101957521;0;0.5;-0.12483054382375906;0.49999999999999993;0.87095916155713729;0.25887405890930646
1;0.6;-0.36247499462959626;-0.32123159063359208;0;0.33577075987878802;-0.39213691101957521;0;0.5;-0.12483054382375906;0.49999999999999993;0.87095916155713729;0.25887405890930646
0;0.7;0.3249098966486903;0.35691102787726359;0;-0.37565097980905943;0.35679437243671497;0;0.5;-0.12477840161354752;0.49999999999999993;0.87051114274693274;0.25804017007861567
1;0.7;-0.3249098966486903;-0.35691102787726359;0;0.37565097980905943;-0.35679437243671497;0;0.5;-0.12477840161354752;0.49999999999999993;0.87051114274693274;0.25804017007861567
0;0.8;0.28373258439840776;0.38862247546874507;0;-0.41177312250282549;0.31711447591481506;0;0.5;-0.12472014791695054;0.49999999999999994;0.87011661454713962;0.25731063028433663
1;0.8;-0.28373258439840776;-0.38862247546874507;0;0.41177312250282549;-0.31711447591481506;0;0.5;-0.12472014791695054;0.49999999999999994;0.87011661454713962;0.25731063028433663
0;0.9;0.23937177991067313;0.41597356157204107;0;-0.44360804487734629;0.27351086103296002;0;0.5;-0.12465647818117755;0.49999999999999995;0.86978166545622636;0.25669474850281248
1;0.9;-0.23937177991067313;-0.41597356157204107;0;0.44360804487734629;-0.27351086103296002;0;0.5;-0.12465647818117755;0.49999999999999995;0.86978166545622636;0.25669474850281248
0;1;0.19230421927546665;0.43862092280270987;0;-0.47067560635206485;0.22647361230668769;0;0.5;-0.12458824844027824;0.49999999999999997;0.86951161796984783;0.2562005175643971
1;1;-0.19230421927546665;-0.43862092280270987;0;0.47067560635206485;-0.22647361230668769;0;0.5;-0.12458824844027824;0.49999999999999997;0.86951161796984783;0.2562005175643971
0;1.1;0.14304841285561776;0.45627717989122712;0;-0.49255806419848885;0.1765625708851728;0;0.5;-0.12451645866506499;0.49999999999999994;0.86931086733426201;0.25583444163573794
1;1.1;-0.14304841285561776;-0.45627717989122712;0;0.49255806419848885;-0.1765625708851728;0;0.5;-0.12451645866506499;0.49999999999999994;0.86931086733426201;0.25583444163573794
0;1.2;0.092157178670342413;0.46871696268388652;0;-0.50891234185275347;0.12439782792659401;0;0.5;-0.12444222765122292;0.49999999999999996;0.86918274181124003;0.25560139064388626
1;1.2;-0.092157178670342413;-0.46871696268388652;0;0.50891234185275347;-0.12439782792659401;0;0.5;-0.12444222765122292;0.49999999999999996;0.86918274181124003;0.25560139064388626
0;1.3;0.040209130750961657;0.47578172715763206;0;-0.51948047919380758;0.070647644737455578;0;0.5;-0.12436676044668168;0.49999999999999991;0.86912939295094499;0.25550448822095347
