# column style format: id;time;x;y;z;vx;vy;vz;mass;totalEnergy;totalSpecificAngularMomentum;rungeLenzVector;semiMajorAxis
# this file will be overwritten without any precaution
# used integrator was rk4
0;0.05;0.49937513014750795;0.024989583328760466;0;-0.024989585773968603;0.49937513014716495;0;0.5;-0.12500000005428099;0.49999999989143802;0.87500000002547738;0.26666666660159552
1;0.05;-0.49937513014750795;-0.024989583328760466;0;0.024989585773968603;-0.49937513014716495;0;0.5;-0.12500000005428099;0.49999999989143802;0.87500000002547738;0.26666666660159552
0;0.1;0.49750208254699818;0.04991670570846965;0;-0.049916710619167255;0.49750208254483941;0;0.5;-0.125000000108562;0.49999999978287602;0.87500000002040853;0.26666666647570341
1;0.1;-0.49750208254699818;-0.04991670570846965;0;0.049916710619167255;-0.49750208254483941;0;0.5;-0.125000000108562;0.49999999978287602;0.87500000002040853;0.26666666647570341
0;0.15;0.49438553884048037;0.074719062315184076;0;-0.074719069723612017;0.4943855388318914;0;0.5;-0.12500000016284294;0.49999999967431402;0.87499999998480611;0.26666666628901557
1;0.15;-0.49438553884048037;-0.074719062315184076;0;0.074719069723612017;-0.4943855388318914;0;0.5;-0.12500000016284294;0.49999999967431402;0.87499999998480611;0.26666666628901557
0;0.2;0.49003328876172658;0.099334660174114367;0;-0.099334670124068311;0.49003328873715729;0;0.5;-0.12500000021712397;0.49999999956575203;0.87499999991875911;0.26666666604170919
1;0.2;-0.49003328876172658;-0.099334660174114367;0;0.099334670124068311;-0.49003328873715729;0;0.5;-0.12500000021712397;0.49999999956575203;0.87499999991875911;0.26666666604170919
0;0.25;0.48445621066603284;0.1237019731096433;0;-0.1237019856558607;0.48445621060925304;0;0.5;-0.12500000027140488;0.49999999945719005;0.87499999982243261;0.26666666573411297
1;0.25;-0.48445621066603284;-0.1237019731096433;0;0.1237019856558607;-0.48445621060925304;0;0.5;-0.12500000027140488;0.49999999945719005;0.87499999982243261;0.26666666573411297
0;0.3;0.47766824434005078;0.14776009552859365;0;-0.14776011073593848;0.47766824422647763;0;0.5;-0.12500000032568587;0.49999999934862803;0.87499999969606738;0.26666666536670629
1;0.3;-0.47766824434005078;-0.14776009552859365;0;0.14776011073593848;-0.47766824422647763;0;0.5;-0.12500000032568587;0.49999999934862803;0.87499999969606738;0.26666666536670629
0;0.35;0.46968635615965026;0.17144889465236945;0;-0.17144891259482295;0.46968635595476904;0;0.5;-0.12500000037996686;0.49999999924006604;0.87499999953997926;0.26666666494011805
1;0.35;-0.46968635615965026;-0.17144889465236945;0;0.17144891259482295;-0.46968635595476904;0;0.5;-0.12500000037996686;0.49999999924006604;0.87499999953997926;0.26666666494011805
0;0.4;0.46053049668289919;0.19470916081747114;0;-0.19470918157693878;0.46053049634079768;0;0.5;-0.12500000043424783;0.49999999913150401;0.87499999935455841;0.26666666445512504
1;0.4;-0.46053049668289919;-0.19470916081747114;0;0.19470918157693878;-0.46053049634079768;0;0.5;-0.12500000043424783;0.49999999913150401;0.87499999935455841;0.26666666445512504
0;0.45;0.45022355078415549;0.21748275546871301;0;-0.21748277913366043;0.4502235502461916;0;0.5;-0.12500000048852878;0.49999999902294203;0.87499999914026825;0.26666666391265008
