# column style format: id time x y z vx vy vz mass
# this file will be overwritten without any precaution 
# used integrator was euler_cromer
0;3.6;-0.423353;-0.297244;0;0.242565;-0.420215;00.5
1;3.6;0.423353;0.297244;0;-0.242565;0.420215;00.5
0;3.7;-0.395273;-0.336582;0;0.280797;-0.393371;00.5
1;3.7;0.395273;0.336582;0;-0.280797;0.393371;00.5
0;3.8;-0.363663;-0.372912;0;0.316107;-0.363304;00.5
1;3.8;0.363663;0.372912;0;-0.316107;0.363304;00.5
0;3.9;-0.328835;-0.405944;0;0.348273;-0.330319;00.5
1;3.9;0.328835;0.405944;0;-0.348273;0.330319;00.5
0;4;-0.291125;-0.435417;0;0.377102;-0.29473;00.5
1;4;0.291125;0.435417;0;-0.377102;0.29473;00.5
0;4.1;-0.250882;-0.461102;0;0.402427;-0.256853;00.5
1;4.1;0.250882;0.461102;0;-0.402427;0.256853;00.5
0;4.2;-0.208472;-0.482803;0;0.424107;-0.217007;00.5
1;4.2;0.208472;0.482803;0;-0.424107;0.217007;00.5
0;4.3;-0.164269;-0.500354;0;0.442025;-0.175512;00.5
1;4.3;0.164269;0.500354;0;-0.442025;0.175512;00.5
0;4.4;-0.118661;-0.513623;0;0.456084;-0.132689;00.5
1;4.4;0.118661;0.513623;0;-0.456084;0.132689;00.5
0;4.5;-0.0720398;-0.522509;0;0.466209;-0.0888614;00.5
1;4.5;0.0720398;0.522509;0;-0.466209;0.0888614;00.5
0;4.6;-0.0248053;-0.526944;0;0.472346;-0.0443517;00.5
1;4.6;0.0248053;0.526944;0;-0.472346;0.0443517;00.5
0;4.7;0.0226405;-0.526893;0;0.474458;0.000516548;00.5
1;4.7;-0.0226405;0.526893;0;-0.474458;-0.000516548;00.5
0;4.8;0.0698933;-0.522351;0;0.472528;0.0454184;00.5
1;4.8;-0.0698933;0.522351;0;-0.472528;-0.0454184;00.5
0;4.9;0.116549;-0.513348;0;0.466559;0.0900277;00.5
1;4.9;-0.116549;0.513348;0;-0.466559;-0.0900277;00.5
0;5;0.162207;-0.499946;0;0.456572;0.134017;00.5
1;5;-0.162207;0.499946;0;-0.456572;-0.134017;00.5
0;5.1;0.206467;-0.482241;0;0.442608;0.177056;00.5
1;5.1;-0.206467;0.482241;0;-0.442608;-0.177056;00.5
0;5.2;0.24894;-0.460359;0;0.42473;0.218813;00.5
1;5.2;-0.24894;0.460359;0;-0.42473;-0.218813;00.5
0;5.3;0.289243;-0.434464;0;0.403022;0.258957;00.5
1;5.3;-0.289243;0.434464;0;-0.403022;-0.258957;00.5
0;5.4;0.327002;-0.404749;0;0.377594;0.297152;00.5
1;5.4;-0.327002;0.404749;0;-0.377594;-0.297152;00.5
0;5.5;0.36186;-0.371442;0;0.348581;0.333064;00.5
1;5.5;-0.36186;0.371442;0;-0.348581;-0.333064;00.5
0;5.6;0.393475;-0.334806;0;0.316144;0.366359;00.5
1;5.6;-0.393475;0.334806;0;-0.316144;-0.366359;00.5
0;5.7;0.421522;-0.295135;0;0.280477;0.396708;00.5
1;5.7;-0.421522;0.295135;0;-0.280477;-0.396708;00.5
0;5.8;0.445703;-0.252757;0;0.241806;0.423784;00.5
1;5.8;-0.445703;0.252757;0;-0.241806;-0.423784;00.5
0;5.9;0.465742;-0.20803;0;0.20039;0.447271;00.5
1;5.9;-0.465742;0.20803;0;-0.20039;-0.447271;00.5
0;6;0.481394;-0.161344;0;0.156526;0.466864;00.5
1;6;-0.481394;0.161344;0;-0.156526;-0.466864;00.5
0;6.1;0.492449;-0.113116;0;0.110547;0.482274;00.5
1;6.1;-0.492449;0.113116;0;-0.110547;-0.482274;00.5
0;6.2;0.498732;-0.0637927;0;0.0628278;0.493235;00.5
1;6.2;-0.498732;0.0637927;0;-0.0628278;-0.493235;00.5
